n_bits,Type,Integer_Value,Compressed_Size_Bytes
54,Random,17550683502169897,33
54,Random,3101792771042813,34
54,Random,7738853018593266,30
54,Random,16511673619915231,30
54,Random,17110123626832506,27
54,Random,8165570974609485,34
54,Random,8771507163462146,33
54,Random,5706315508881322,31
54,Random,1885198921141699,30
54,Random,16872267808679541,31
54,Random,1208609751993955,31
54,Random,7763240137582998,29
54,Random,3125511028774543,33
54,Random,9125296229815656,32
54,Random,10286177208110819,31
54,Random,6645113395086233,30
54,Random,16349686309954492,33
54,Random,2251874753885271,26
54,Random,1730989189009685,30
54,Random,11745648085614449,31
54,Random,7407837572234218,32
54,Random,14244533708609964,31
54,Random,4946556450518575,31
54,Random,5969541914383414,28
54,Random,2379408492737363,32
54,Random,7974903550456180,32
54,Random,12448836408819582,29
54,Random,8399877649170406,28
54,Random,7705349047552657,30
54,Random,12133722960096622,29
54,Random,2490310062331036,30
54,Random,4757939508220926,29
54,Random,485938326895458,27
54,Random,1673307023738191,32
54,Random,16791090636313101,30
54,Random,10402520796587289,30
54,Random,2896412872742281,30
54,Random,847693011346150,32
54,Random,1041167496614971,28
54,Random,9394772060066684,33
54,Random,13377209937975149,28
54,Random,7600326141555132,28
54,Random,10291434272765020,29
54,Random,7280768981934983,30
54,Random,15996356628207045,33
54,Random,8186033484280915,33
54,Random,4970164465044709,32
54,Random,6207367675589821,31
54,Random,11070915894638892,30
54,Random,5213545839419845,32
54,Random,4842622720930083,33
54,Random,12960768826318813,31
54,Random,10539404735734030,31
54,Random,13727286152797980,30
54,Random,17709605633091117,31
54,Random,15605680358044384,32
54,Random,8873933475969463,30
54,Random,9656207986487161,30
54,Random,2287779029962014,31
54,Random,7462831336224414,30
54,Random,1494292398662323,30
54,Random,7746375877988126,31
54,Random,10100705296443914,31
54,Random,15215123018232932,32
54,Random,680428759659397,33
54,Random,9242902128585582,32
54,Random,5249916731534072,30
54,Random,3037721100388872,29
54,Random,2462423967760128,27
54,Random,13972641388265060,34
54,Random,636348487328319,31
54,Random,17596814076420761,31
54,Random,688182792976972,34
54,Random,6034850609114351,31
54,Random,11010552211538793,32
54,Random,1161841321748334,32
54,Random,9545959304537162,31
54,Random,10295107676515706,30
54,Random,1600156488946323,31
54,Random,3867936968285653,27
54,Random,9158893404556207,27
54,Random,17617638971885627,32
54,Random,6268134151306521,33
54,Random,1513135969830411,29
54,Random,8282910041289418,29
54,Random,7207616447059750,30
54,Random,2938225206088486,31
54,Random,15399469772903927,28
54,Random,10352110459172270,30
54,Random,15900347946718733,33
54,Random,5962698162680008,31
54,Random,12732939225626113,34
54,Random,12670882248071277,32
54,Random,10610441807633507,29
54,Random,25870649214720,27
54,Random,7947412635815170,30
54,Random,1112365707710374,31
54,Random,5655997248110644,31
54,Random,14827866008663642,31
55,Gradual,36028797018963967,12
55,Gradual,36027697507336191,15
55,Gradual,36027697506811903,17
55,Gradual,36027697506549759,18
55,Gradual,36027697506549758,19
55,Gradual,36010105320505342,19
55,Gradual,36010105320503294,21
55,Gradual,36010036601026558,21
55,Gradual,36010036601026550,22
55,Gradual,35728561624315894,23
55,Gradual,35728561624317942,21
55,Gradual,35728561620123638,22
55,Gradual,35729661131751414,23
55,Gradual,35729660594880502,24
55,Gradual,35729660592783350,25
55,Gradual,35729660592783318,26
55,Gradual,33477860779098070,26
55,Gradual,33477852189163478,27
55,Gradual,33407483444985814,29
55,Gradual,33407483445247958,27
55,Gradual,33407483445231574,28
55,Gradual,33407483445227478,28
55,Gradual,33407483436838870,29
55,Gradual,33266745948483542,29
55,Gradual,33266745948483414,28
55,Gradual,32703795995062102,28
55,Gradual,32703795995061590,30
55,Gradual,32703795999255894,32
55,Gradual,23696596744514902,28
55,Gradual,23696596744514910,27
55,Gradual,23696596744514894,28
55,Gradual,23661412372426062,32
55,Gradual,23659213349170510,31
55,Gradual,23659213348908366,29
55,Gradual,23659213348908878,31
55,Gradual,23659213357297486,30
55,Gradual,23659213357297230,31
55,Gradual,23659213340520014,29
55,Gradual,23659213340520015,30
55,Gradual,23659213340487247,31
55,Gradual,23659213340479055,31
55,Gradual,23659213336284751,32
55,Gradual,23659196156415567,31
55,Gradual,23694380528504399,31
55,Gradual,23694380260068943,32
55,Gradual,23694380260068935,32
55,Gradual,23685584167046727,32
55,Gradual,23650399794957895,31
55,Gradual,23650399794958023,31
55,Gradual,24213349748379335,33
55,Gradual,24213349748379351,34
55,Gradual,24213349765156567,34
55,Gradual,24213349765418711,34
55,Gradual,24213349765418199,33
55,Gradual,24213349769612503,33
55,Gradual,24222145862634711,32
55,Gradual,24222145861586135,33
55,Gradual,24222145861602519,32
55,Gradual,24362883349957847,32
55,Gradual,24362883886828759,31
55,Gradual,24362883887877335,31
55,Gradual,24362883887615191,30
55,Gradual,24644358864325847,31
55,Gradual,24644357790584023,29
55,Gradual,24644426510060759,30
55,Gradual,20140826882690263,28
55,Gradual,20140689443736791,29
55,Gradual,19577739490315479,30
55,Gradual,24081339117685975,30
55,Gradual,24081339386121431,31
55,Gradual,24081339386121463,31
55,Gradual,24081339251903735,32
55,Gradual,23799864275193079,32
55,Gradual,23799872865127671,30
55,Gradual,23795474818616567,30
55,Gradual,23795474817567991,31
55,Gradual,23795474817567975,31
55,Gradual,23795199939661031,28
55,Gradual,23795200073878759,28
55,Gradual,23786403980856551,29
55,Gradual,23795200073878759,28
55,Gradual,23795200065490151,28
55,Gradual,23795200065490119,29
55,Gradual,23795200065494215,30
55,Gradual,23795200065493191,29
55,Gradual,23795201139235015,28
55,Gradual,23795200602364103,29
55,Gradual,23797399625619655,30
55,Gradual,23797399626143943,31
55,Gradual,23797398552402119,30
55,Gradual,23797329832925383,29
55,Gradual,23797329832794311,30
55,Gradual,23797329832794343,29
55,Gradual,23797329832794311,30
55,Gradual,23797329832827079,29
55,Gradual,23797398552303815,30
55,Gradual,23797398418086087,30
55,Gradual,23797398418086095,30
55,Gradual,23797398426474703,31
55,Gradual,23797389836540111,31
55,Gradual,26049189650225359,32
55,Random,33827116850637277,33
55,Random,28046843866621853,31
55,Random,8127197016941529,34
55,Random,27341333536984069,29
55,Random,1251450336103397,28
55,Random,32132743144873045,31
55,Random,6846425919621554,32
55,Random,31517429815822036,30
55,Random,34835916713949856,34
55,Random,27467040680448166,32
55,Random,20856664448355510,32
55,Random,29494489946743517,34
55,Random,8470102290361729,29
55,Random,34245590926609823,32
55,Random,22414169341541001,33
55,Random,33667077817290048,32
55,Random,24971477829018724,33
55,Random,33339898257680286,29
55,Random,32070135113905035,31
55,Random,15023492733852411,28
55,Random,3395959362050595,33
55,Random,7596912959779827,31
55,Random,25478564087355350,31
55,Random,25420089624771498,35
55,Random,6525919174502453,33
55,Random,5185779753984541,30
55,Random,6535027678683306,34
55,Random,25062454440668006,29
55,Random,19865676191234745,34
55,Random,33342041972875230,32
55,Random,17628880712667033,28
55,Random,2080005249101782,29
55,Random,30907994733681141,29
55,Random,25912758913253134,31
55,Random,17135717365696173,30
55,Random,11885627342250949,33
55,Random,31277425245063041,30
55,Random,29651332205498873,34
55,Random,10972592430857592,31
55,Random,30391806012706798,27
55,Random,29554633782461186,31
55,Random,20026373661170848,30
55,Random,14425819450997284,29
55,Random,7419828061999175,35
55,Random,8143571041997494,29
55,Random,34214622484714176,30
55,Random,6790094233159173,30
55,Random,2523348248396336,33
55,Random,22239425633967512,30
55,Random,14732355776289859,30
55,Random,11570362062261732,34
55,Random,17435624417998741,30
55,Random,30025915839443884,29
55,Random,6833762825650638,34
55,Random,21895754305492992,32
55,Random,31275505225819369,31
55,Random,2713092698126049,31
55,Random,454588565191703,31
55,Random,3035566924074421,29
55,Random,8107973167786007,34
55,Random,4884079019999946,30
55,Random,9405532462265074,30
55,Random,30923207794518795,32
55,Random,9499732836498017,30
55,Random,10693956642471230,32
55,Random,28560685643772833,29
55,Random,28340919450196609,31
55,Random,5622711361442701,29
55,Random,23314122320523335,33
55,Random,4015873278803525,33
55,Random,7355153767321766,33
55,Random,15517294926559104,31
55,Random,34102688602409769,33
55,Random,23646276912571737,32
55,Random,19765182481431413,33
55,Random,20432898524395843,31
55,Random,7146669693683872,32
55,Random,5601852883155501,31
55,Random,18048039261729650,28
55,Random,3735176239538765,31
55,Random,4276944319019201,33
55,Random,10576154559165248,32
55,Random,1908025075497572,28
55,Random,14560646245914724,33
55,Random,29973656731537151,31
55,Random,11951016901692065,31
55,Random,17356915745615270,28
55,Random,14805065834861406,31
55,Random,10440771634393655,30
55,Random,13284638469599623,30
55,Random,11062308553257765,32
55,Random,4240992583477168,32
55,Random,32284686192399726,31
55,Random,26356896494027630,32
55,Random,32253939149167468,28
55,Random,8883757964596322,29
55,Random,29807717972054826,32
55,Random,27268434158965601,31
55,Random,23570431028545317,34
55,Random,67720598023740,29
56,Gradual,72057594037927935,12
56,Gradual,69805794224242687,16
56,Gradual,69805794224209919,18
56,Gradual,69805794224209855,18
56,Gradual,69788202038165439,21
56,Gradual,69788201903947711,23
56,Gradual,65284602276577215,23
56,Gradual,65284533557100479,22
56,Gradual,65282334533844927,23
56,Gradual,65282317353975743,26
56,Gradual,65282317353975727,27
56,Gradual,65273521260953519,27
56,Gradual,65272421749325743,29
56,Gradual,69776021376696239,29
56,Gradual,69776021376695215,29
56,Gradual,69776021376695183,31
56,Gradual,69776021376678799,30
56,Gradual,69776021376695183,31
56,Gradual,69776021376694927,33
56,Gradual,69776021376694926,32
56,Gradual,69705652632517262,32
56,Gradual,69705652632517518,31
56,Gradual,69707851655773070,31
56,Gradual,69707851647384462,30
56,Gradual,69707851647417230,30
56,Gradual,69707851647417231,30
56,Gradual,69707851647413135,31
56,Gradual,69703453600902031,32
56,Gradual,69703453600902095,31
56,Gradual,69773822345079759,30
56,Gradual,72025622158765007,29
56,Gradual,72025622158764495,30
56,Gradual,54011223649282511,31
56,Gradual,54011222575540687,29
56,Gradual,54011222575540683,29
56,Gradual,54012322087168459,30
56,Gradual,49508722459797963,31
56,Gradual,49508722459797899,31
56,Gradual,47256922646112651,30
56,Gradual,47256922644015499,31
56,Gradual,47116185155660171,31
56,Gradual,47116185154611595,33
56,Gradual,47116184617740683,33
56,Gradual,46553234664319371,31
56,Gradual,46518050292230539,32
56,Gradual,46518050292230571,32
56,Gradual,46518050293279147,31
56,Gradual,46526846386301355,29
56,Gradual,46526571508394411,27
56,Gradual,46667308996749739,25
56,Gradual,46385834020039083,27
56,Gradual,37378634765298091,29
56,Gradual,37378634767395243,29
56,Gradual,37378634767133099,30
56,Gradual,55393033276615083,31
56,Gradual,55393033276613035,31
56,Gradual,55393050456482219,31
56,Gradual,55393050456482283,30
56,Gradual,55393050456482299,30
56,Gradual,55393050456484347,29
56,Gradual,55393051530226171,31
56,Gradual,55393049382742523,31
56,Gradual,55393040792807931,32
56,Gradual,55393049382742523,31
56,Gradual,55393045087775227,31
56,Gradual,55397443134286331,33
56,Gradual,55397443133237755,31
56,Gradual,59901042760608251,30
56,Gradual,59901042760612347,30
56,Gradual,59901044908095995,28
56,Gradual,59901044908095979,27
56,Gradual,59901044908095723,28
56,Gradual,62152844721780971,29
56,Gradual,62151745210153195,31
56,Gradual,62151745210120427,31
56,Gradual,59899945396435179,28
56,Gradual,55396345769064683,29
56,Gradual,55396345735510251,31
56,Gradual,55396345743898859,30
56,Gradual,55396345743767787,31
56,Gradual,55396345743243499,30
56,Gradual,55396345743276267,32
56,Gradual,57648145556961515,30
56,Gradual,55396345743276267,32
56,Gradual,55413937929320683,33
56,Gradual,55413937929582827,34
56,Gradual,55695412906293483,33
56,Gradual,55695412906294507,32
56,Gradual,55686616813272299,31
56,Gradual,55686616813796587,31
56,Gradual,55686891691703531,31
56,Gradual,54560991784860907,32
56,Gradual,54569787877883115,30
56,Gradual,55132737831304427,28
56,Gradual,55132806550781163,29
56,Gradual,55132806550748395,28
56,Gradual,55132669111794923,26
56,Gradual,55133768623422699,29
56,Gradual,55133768354987243,29
56,Gradual,55133768354462955,30
56,Gradual,55133733994724587,33
56,Random,33894289600437638,30
56,Random,29841681499723606,29
56,Random,57695571734517252,31
56,Random,62216189040206068,33
56,Random,11784853462626111,35
56,Random,39796098937893980,34
56,Random,38428057452871647,30
56,Random,60677015885021889,33
56,Random,3195463179220862,31
56,Random,16876185528329694,34
56,Random,17751912150049254,29
56,Random,29119408305247859,31
56,Random,28760697143811635,33
56,Random,27283538034471754,31
56,Random,21213502864509733,33
56,Random,45761779240462234,33
56,Random,9852860600860973,29
56,Random,42327704258593011,35
56,Random,23542279919247228,30
56,Random,15104804810047636,30
56,Random,37000167507655559,28
56,Random,47929886235367914,30
56,Random,42042753653766802,28
56,Random,47408051232980459,31
56,Random,64190753452243271,32
56,Random,24125124722163156,28
56,Random,33208403896667590,31
56,Random,22768227206539317,33
56,Random,48091355877415438,30
56,Random,47340350813793778,30
56,Random,23921340303672452,32
56,Random,54724195720109585,31
56,Random,50194523697813104,31
56,Random,6434379836738466,32
56,Random,37554642617452426,28
56,Random,61697008389502120,29
56,Random,11393793655780757,30
56,Random,61685509222401617,32
56,Random,2699680245406676,35
56,Random,65134783288878261,33
56,Random,12342861800505368,32
56,Random,6843696013413845,35
56,Random,39060247744816664,31
56,Random,37188913083407341,27
56,Random,35246693458878699,32
56,Random,63884768876794919,31
56,Random,70419896816147247,31
56,Random,67528311358647703,34
56,Random,63805413014222039,31
56,Random,63575196603186479,32
56,Random,32370214711034889,29
56,Random,25137045632051849,35
56,Random,46502208890961130,31
56,Random,16597824077697995,31
56,Random,7893223308836284,35
56,Random,6110237901015437,31
56,Random,58882131384814898,33
56,Random,35067335598392378,32
56,Random,57529963988454851,31
56,Random,31183016427476348,31
56,Random,8425620366104046,29
56,Random,764287655182995,30
56,Random,36792270338379894,26
56,Random,4838603276338364,32
56,Random,33651547424167564,32
56,Random,6825760156096600,30
56,Random,27070416664525568,32
56,Random,12205106700975176,30
56,Random,49980669923723539,28
56,Random,17874304300177921,29
56,Random,5935470597191634,32
56,Random,19675189097302610,32
56,Random,32308307774946895,31
56,Random,2247314874973993,29
56,Random,50837262588849808,33
56,Random,42800288655168526,33
56,Random,26575313332183399,33
56,Random,27082943880566381,32
56,Random,9479908557538424,33
